Concepto,Fecha,Valor
Aragón. Vivienda segunda mano. Variación en lo que va de año. ,1696111200000,3.3
Aragón. Vivienda segunda mano. Variación en lo que va de año. ,1688162400000,4.0
Aragón. Vivienda segunda mano. Variación en lo que va de año. ,1680300000000,2.1
Aragón. Vivienda segunda mano. Variación en lo que va de año. ,1672527600000,0.4
"Asturias, Principado de. General. Índice. ",1759269600000,167.186
"Asturias, Principado de. General. Índice. ",1751320800000,162.381
"Asturias, Principado de. General. Índice. ",1743458400000,158.852
"Asturias, Principado de. General. Índice. ",1735686000000,152.219
"Asturias, Principado de. General. Índice. ",1727733600000,146.765
"Asturias, Principado de. General. Índice. ",1719784800000,143.078
"Asturias, Principado de. General. Índice. ",1711922400000,139.913
"Asturias, Principado de. General. Índice. ",1704063600000,134.63
"Asturias, Principado de. General. Índice. ",1696111200000,131.352
"Asturias, Principado de. General. Índice. ",1688162400000,133.866
"Asturias, Principado de. General. Índice. ",1680300000000,130.306
"Asturias, Principado de. General. Índice. ",1672527600000,128.079
"Asturias, Principado de. General. Variación trimestral. ",1759269600000,3.0
"Asturias, Principado de. General. Variación trimestral. ",1751320800000,2.2
"Asturias, Principado de. General. Variación trimestral. ",1743458400000,4.4
"Asturias, Principado de. General. Variación trimestral. ",1735686000000,3.7
"Asturias, Principado de. General. Variación trimestral. ",1727733600000,2.6
"Asturias, Principado de. General. Variación trimestral. ",1719784800000,2.3
"Asturias, Principado de. General. Variación trimestral. ",1711922400000,3.9
"Asturias, Principado de. General. Variación trimestral. ",1704063600000,2.5
"Asturias, Principado de. General. Variación trimestral. ",1696111200000,-1.9
"Asturias, Principado de. General. Variación trimestral. ",1688162400000,2.7
"Asturias, Principado de. General. Variación trimestral. ",1680300000000,1.7
"Asturias, Principado de. General. Variación trimestral. ",1672527600000,0.9
"Asturias, Principado de. General. Variación anual. ",1759269600000,13.9
"Asturias, Principado de. General. Variación anual. ",1751320800000,13.5
"Asturias, Principado de. General. Variación anual. ",1743458400000,13.5
"Asturias, Principado de. General. Variación anual. ",1735686000000,13.1
"Asturias, Principado de. General. Variación anual. ",1727733600000,11.7
"Asturias, Principado de. General. Variación anual. ",1719784800000,6.9
"Asturias, Principado de. General. Variación anual. ",1711922400000,7.4
"Asturias, Principado de. General. Variación anual. ",1704063600000,5.1
"Asturias, Principado de. General. Variación anual. ",1696111200000,3.5
"Asturias, Principado de. General. Variación anual. ",1688162400000,5.0
"Asturias, Principado de. General. Variación anual. ",1680300000000,2.9
"Asturias, Principado de. General. Variación anual. ",1672527600000,3.6
"Asturias, Principado de. General. Variación en lo que va de año. ",1759269600000,13.9
"Asturias, Principado de. General. Variación en lo que va de año. ",1751320800000,10.6
"Asturias, Principado de. General. Variación en lo que va de año. ",1743458400000,8.2
"Asturias, Principado de. General. Variación en lo que va de año. ",1735686000000,3.7
"Asturias, Principado de. General. Variación en lo que va de año. ",1727733600000,11.7
"Asturias, Principado de. General. Variación en lo que va de año. ",1719784800000,8.9
"Asturias, Principado de. General. Variación en lo que va de año. ",1711922400000,6.5
"Asturias, Principado de. General. Variación en lo que va de año. ",1704063600000,2.5
"Asturias, Principado de. General. Variación en lo que va de año. ",1696111200000,3.5
"Asturias, Principado de. General. Variación en lo que va de año. ",1688162400000,5.5
"Asturias, Principado de. General. Variación en lo que va de año. ",1680300000000,2.6
"Asturias, Principado de. General. Variación en lo que va de año. ",1672527600000,0.9
"Asturias, Principado de. Vivienda nueva. Índice. ",1759269600000,186.796
"Asturias, Principado de. Vivienda nueva. Índice. ",1751320800000,178.812
"Asturias, Principado de. Vivienda nueva. Índice. ",1743458400000,178.123
"Asturias, Principado de. Vivienda nueva. Índice. ",1735686000000,173.89
"Asturias, Principado de. Vivienda nueva. Índice. ",1727733600000,168.423
"Asturias, Principado de. Vivienda nueva. Índice. ",1719784800000,161.945
"Asturias, Principado de. Vivienda nueva. Índice. ",1711922400000,159.877
"Asturias, Principado de. Vivienda nueva. Índice. ",1704063600000,158.91
"Asturias, Principado de. Vivienda nueva. Índice. ",1696111200000,150.217
"Asturias, Principado de. Vivienda nueva. Índice. ",1688162400000,155.817
"Asturias, Principado de. Vivienda nueva. Índice. ",1680300000000,150.839
"Asturias, Principado de. Vivienda nueva. Índice. ",1672527600000,147.37
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1759269600000,4.5
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1751320800000,0.4
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1743458400000,2.4
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1735686000000,3.2
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1727733600000,4.0
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1719784800000,1.3
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1711922400000,0.6
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1704063600000,5.8
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1696111200000,-3.6
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1688162400000,3.3
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1680300000000,2.4
"Asturias, Principado de. Vivienda nueva. Variación trimestral. ",1672527600000,4.9
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1759269600000,10.9
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1751320800000,10.4
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1743458400000,11.4
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1735686000000,9.4
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1727733600000,12.1
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1719784800000,3.9
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1711922400000,6.0
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1704063600000,7.8
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1696111200000,6.9
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1688162400000,11.9
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1680300000000,9.7
"Asturias, Principado de. Vivienda nueva. Variación anual. ",1672527600000,9.1
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1759269600000,10.9
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1751320800000,6.2
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1743458400000,5.8
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1735686000000,3.2
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1727733600000,12.1
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1719784800000,7.8
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1711922400000,6.4
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1704063600000,5.8
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1696111200000,6.9
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1688162400000,10.9
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1680300000000,7.4
"Asturias, Principado de. Vivienda nueva. Variación en lo que va de año. ",1672527600000,4.9
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1759269600000,164.483
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1751320800000,160.157
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1743458400000,156.187
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1735686000000,149.175
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1727733600000,143.714
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1719784800000,140.415
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1711922400000,137.099
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1704063600000,131.217
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1696111200000,128.693
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1688162400000,130.815
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1680300000000,127.441
"Asturias, Principado de. Vivienda segunda mano. Índice. ",1672527600000,125.375
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1759269600000,2.7
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1751320800000,2.5
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1743458400000,4.7
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1735686000000,3.8
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1727733600000,2.3
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1719784800000,2.4
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1711922400000,4.5
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1704063600000,2.0
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1696111200000,-1.6
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1688162400000,2.6
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1680300000000,1.6
"Asturias, Principado de. Vivienda segunda mano. Variación trimestral. ",1672527600000,0.3
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1759269600000,14.5
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1751320800000,14.1
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1743458400000,13.9
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1735686000000,13.7
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1727733600000,11.7
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1719784800000,7.3
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1711922400000,7.6
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1704063600000,4.7
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1696111200000,3.0
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1688162400000,4.0
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1680300000000,1.8
"Asturias, Principado de. Vivienda segunda mano. Variación anual. ",1672527600000,2.8
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1759269600000,14.5
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1751320800000,11.4
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1743458400000,8.7
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1735686000000,3.8
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1727733600000,11.7
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1719784800000,9.1
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1711922400000,6.5
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1704063600000,2.0
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1696111200000,3.0
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1688162400000,4.7
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1680300000000,2.0
"Asturias, Principado de. Vivienda segunda mano. Variación en lo que va de año. ",1672527600000,0.3
"Balears, Illes. General. Índice. ",1759269600000,203.457
"Balears, Illes. General. Índice. ",1751320800000,199.625
"Balears, Illes. General. Índice. ",1743458400000,192.349
"Balears, Illes. General. Índice. ",1735686000000,185.053
"Balears, Illes. General. Índice. ",1727733600000,179.469
"Balears, Illes. General. Índice. ",1719784800000,177.025
"Balears, Illes. General. Índice. ",1711922400000,172.207
"Balears, Illes. General. Índice. ",1704063600000,168.273
"Balears, Illes. General. Índice. ",1696111200000,165.249
"Balears, Illes. General. Índice. ",1688162400000,167.28
"Balears, Illes. General. Índice. ",1680300000000,162.183
"Balears, Illes. General. Índice. ",1672527600000,159.06
"Balears, Illes. General. Variación trimestral. ",1759269600000,1.9
"Balears, Illes. General. Variación trimestral. ",1751320800000,3.8
"Balears, Illes. General. Variación trimestral. ",1743458400000,3.9
"Balears, Illes. General. Variación trimestral. ",1735686000000,3.1
"Balears, Illes. General. Variación trimestral. ",1727733600000,1.4
"Balears, Illes. General. Variación trimestral. ",1719784800000,2.8
"Balears, Illes. General. Variación trimestral. ",1711922400000,2.3
"Balears, Illes. General. Variación trimestral. ",1704063600000,1.8
"Balears, Illes. General. Variación trimestral. ",1696111200000,-1.2
"Balears, Illes. General. Variación trimestral. ",1688162400000,3.1
"Balears, Illes. General. Variación trimestral. ",1680300000000,2.0
"Balears, Illes. General. Variación trimestral. ",1672527600000,0.5
"Balears, Illes. General. Variación anual. ",1759269600000,13.4
"Balears, Illes. General. Variación anual. ",1751320800000,12.8
"Balears, Illes. General. Variación anual. ",1743458400000,11.7
"Balears, Illes. General. Variación anual. ",1735686000000,10.0
"Balears, Illes. General. Variación anual. ",1727733600000,8.6
"Balears, Illes. General. Variación anual. ",1719784800000,5.8
"Balears, Illes. General. Variación anual. ",1711922400000,6.2
"Balears, Illes. General. Variación anual. ",1704063600000,5.8
"Balears, Illes. General. Variación anual. ",1696111200000,4.4
"Balears, Illes. General. Variación anual. ",1688162400000,4.5
"Balears, Illes. General. Variación anual. ",1680300000000,3.2
"Balears, Illes. General. Variación anual. ",1672527600000,4.2
"Balears, Illes. General. Variación en lo que va de año. ",1759269600000,13.4
"Balears, Illes. General. Variación en lo que va de año. ",1751320800000,11.2
"Balears, Illes. General. Variación en lo que va de año. ",1743458400000,7.2
"Balears, Illes. General. Variación en lo que va de año. ",1735686000000,3.1
"Balears, Illes. General. Variación en lo que va de año. ",1727733600000,8.6
"Balears, Illes. General. Variación en lo que va de año. ",1719784800000,7.1
"Balears, Illes. General. Variación en lo que va de año. ",1711922400000,4.2
"Balears, Illes. General. Variación en lo que va de año. ",1704063600000,1.8
"Balears, Illes. General. Variación en lo que va de año. ",1696111200000,4.4
